C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_00_839.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_00_839.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_00_839.jpg, 0, 0, 0, 7.914541E-05
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_00_944.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_00_944.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_00_944.jpg, 0, 0, 0, 7.975943E-05
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_01_057.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_01_057.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_01_057.jpg, 0, 0, 0, 7.957888E-05
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_01_159.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_01_159.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_01_159.jpg, 0, 0.3025058, 0, 0.2953912
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_01_271.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_01_271.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_01_271.jpg, 0, 0.5936497, 0, 0.8728338
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_01_429.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_01_429.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_01_429.jpg, 0, 1, 0, 2.628999
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_01_551.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_01_551.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_01_551.jpg, 0, 0.6302372, 0, 3.484199
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_01_667.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_01_667.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_01_667.jpg, 0, 0.2805979, 0, 3.854036
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_01_813.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_01_813.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_01_813.jpg, 0, 0, 0, 3.811708
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_01_922.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_01_922.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_01_922.jpg, 0, 0.3317065, 0, 4.237473
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_02_022.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_02_022.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_02_022.jpg, 0, 0.6331916, 0, 4.948731
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_02_127.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_02_127.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_02_127.jpg, 0, 0.3202476, 0, 5.300781
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_02_270.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_02_270.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_02_270.jpg, 0, 0, 0, 5.241402
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_02_371.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_02_371.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_02_371.jpg, 0, 0, 0, 5.188812
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_02_484.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_02_484.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_02_484.jpg, -0.386661, 0, 0, 5.083061
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_02_601.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_02_601.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_02_601.jpg, -0.03813479, 0, 0, 5.018312
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_02_711.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_02_711.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_02_711.jpg, 0, 0, 0, 4.966932
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_02_817.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_02_817.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_02_817.jpg, 0, 0, 0, 4.90717
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_02_919.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_02_919.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_02_919.jpg, 0, 0, 0, 4.857932
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_03_023.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_03_023.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_03_023.jpg, 0, 0.1226626, 0, 4.843801
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_03_134.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_03_134.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_03_134.jpg, 0, 0.4566138, 0, 5.292008
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_03_234.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_03_234.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_03_234.jpg, 0, 0.7575138, 0, 6.048247
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_03_376.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_03_376.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_03_376.jpg, 0, 0.3428298, 0, 6.495777
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_03_477.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_03_477.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_03_477.jpg, -0.311834, 0.03099587, 0, 6.576333
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_03_603.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_03_603.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_03_603.jpg, -0.5226054, 0, 0, 6.42559
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_03_705.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_03_705.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_03_705.jpg, -0.2193375, 0, 0, 6.369837
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_03_805.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_03_805.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_03_805.jpg, 0, 0, 0, 6.291177
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_03_915.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_03_915.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_03_915.jpg, 0, 0, 0, 6.214342
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_04_023.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_04_023.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_04_023.jpg, 0, 0, 0, 6.150774
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_04_162.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_04_162.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_04_162.jpg, -0.4118805, 0, 0, 5.991791
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_04_321.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_04_321.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_04_321.jpg, -0.8813697, 0, 0, 5.727934
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_04_521.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_04_521.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_04_521.jpg, -0.2874736, 0, 0, 5.603392
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_04_716.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_04_716.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_04_716.jpg, 0, 0, 0, 5.488926
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_04_883.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_04_883.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_04_883.jpg, 0, 0, 0, 5.400496
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_05_060.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_05_060.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_05_060.jpg, 0, 0, 0, 5.291255
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_05_173.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_05_173.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_05_173.jpg, 0, 0, 0, 5.237373
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_05_273.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_05_273.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_05_273.jpg, 0, 0, 0, 5.184036
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_05_388.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_05_388.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_05_388.jpg, 0, 0, 0, 5.120744
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_05_499.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_05_499.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_05_499.jpg, -0.3295158, 0, 0, 5.029509
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_05_602.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_05_602.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_05_602.jpg, -0.4610816, 0, 0, 4.945082
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_05_705.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_05_705.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_05_705.jpg, -0.1488766, 0, 0, 4.90002
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_05_820.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_05_820.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_05_820.jpg, 0, 0, 0, 4.83366
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_05_933.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_05_933.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_05_933.jpg, 0, 0, 0, 4.784701
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_06_042.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_06_042.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_06_042.jpg, 0, 0, 0, 4.726658
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_06_156.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_06_156.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_06_156.jpg, -0.3411148, 0, 0, 4.646639
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_06_262.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_06_262.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_06_262.jpg, -0.6601632, 0, 0, 4.556255
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_06_369.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_06_369.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_06_369.jpg, -0.9797627, 0, 0, 4.43604
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_06_483.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_06_483.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_06_483.jpg, -0.6395054, 0, 0, 4.397249
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_06_591.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_06_591.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_06_591.jpg, -0.3552018, 0, 0, 4.365822
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_06_698.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_06_698.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_06_698.jpg, 0, 0, 0, 4.306659
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_06_801.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_06_801.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_06_801.jpg, 0, 0, 0, 4.262922
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_06_915.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_06_915.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_06_915.jpg, 0, 0, 0, 4.211648
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_07_023.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_07_023.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_07_023.jpg, 0, 0, 0, 4.168889
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_07_128.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_07_128.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_07_128.jpg, -0.1478143, 0, 0, 4.123682
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_07_237.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_07_237.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_07_237.jpg, -0.504691, 0, 0, 4.040035
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_07_343.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_07_343.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_07_343.jpg, -0.1861739, 0, 0, 4.004928
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_07_542.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_07_542.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_07_542.jpg, 0, 0, 0, 3.915799
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_07_642.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_07_642.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_07_642.jpg, -0.3162694, 0, 0, 3.856065
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_07_754.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_07_754.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_07_754.jpg, -0.6507056, 0, 0, 3.767913
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_07_877.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_07_877.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_07_877.jpg, -0.843401, 0, 0, 3.665152
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_07_996.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_07_996.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_07_996.jpg, -0.5122687, 0, 0, 3.640635
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_08_104.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_08_104.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_08_104.jpg, -0.1605695, 0, 0, 3.597437
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_08_215.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_08_215.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_08_215.jpg, 0, 0, 0, 3.549804
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_08_325.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_08_325.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_08_325.jpg, 0, 0, 0, 3.514188
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_08_438.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_08_438.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_08_438.jpg, 0, 0, 0, 3.471927
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_08_546.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_08_546.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_08_546.jpg, 0, 0, 0, 3.437098
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_08_648.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_08_648.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_08_648.jpg, -0.3044041, 0, 0, 3.385352
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_08_755.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_08_755.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_08_755.jpg, -0.6267594, 0, 0, 3.311638
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_08_862.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_08_862.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_08_862.jpg, -0.6501099, 0, 0, 3.253011
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_08_966.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_08_966.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_08_966.jpg, -0.3746048, 0, 0, 3.231145
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_09_075.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_09_075.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_09_075.jpg, -0.009785492, 0, 0, 3.185852
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_09_180.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_09_180.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_09_180.jpg, 0, 0, 0, 3.153605
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_09_291.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_09_291.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_09_291.jpg, 0, 0, 0, 3.121969
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_09_397.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_09_397.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_09_397.jpg, -0.320026, 0, 0, 3.072525
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_09_501.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_09_501.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_09_501.jpg, -0.628576, 0, 0, 3.012395
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_09_609.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_09_609.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_09_609.jpg, -0.3379818, 0, 0, 2.989215
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_09_720.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_09_720.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_09_720.jpg, 0, 0, 0, 2.952722
C:\Users\SIDHARTH\Desktop\Data\IMG\center_2020_07_24_15_48_09_827.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\left_2020_07_24_15_48_09_827.jpg, C:\Users\SIDHARTH\Desktop\Data\IMG\right_2020_07_24_15_48_09_827.jpg, -0.03700784, 0, 0, 2.922709
